ID,F635 Median,B635 Median,F532 Median,B532 Median
hAA0607,3439.0,0.0,4658.0,0.0
hAA0614,3351.0,0.0,4885.0,0.0
hAA1806,3403.0,0.0,4459.0,0.0
hAA1814,3552.0,0.0,4581.0,0.0
hAA1830,6148.0,0.0,9657.0,0.0
hAA1832,4260.0,0.0,13247.0,0.0
hAA1977,1198.0,0.0,2083.0,0.0
hAA1980,4420.0,0.0,10142.0,0.0
hAA2000,4350.0,0.0,7957.0,0.0
hAA2002,447.0,0.0,696.0,0.0
hAA3598,2378.0,0.0,3200.0,0.0
hAA3608,2146.0,0.0,3486.0,0.0
hAC7970,1603.0,0.0,2627.0,0.0
hAC7976,715.0,0.0,1382.0,0.0
hAC7980,1829.0,0.0,2789.0,0.0
hAC7986,5027.0,0.0,6289.0,0.0
hAD1890,2609.0,0.0,4266.0,0.0
hAD1893,1626.0,0.0,2703.0,0.0
hAD1902,12152.0,0.0,15445.0,0.0
hAD1905,3418.0,0.0,3605.0,0.0
hAD2821,2770.0,0.0,3380.0,0.0
hAD2908,2528.0,0.0,2444.0,0.0
hAD2933,1306.0,0.0,2201.0,0.0
hAD2989,1650.0,0.0,2338.0,0.0
hAA0407,2485.0,0.0,2876.0,0.0
hAA0409,25736.0,0.0,7065.0,0.0
hAA0420,790.0,16.0,2560.0,0.0
hAB0148,1919.0,0.0,2851.0,0.0
hAB0169,4060.0,0.0,5945.0,0.0
hAB0213,4587.0,0.0,5029.0,0.0
hAB7177,882.0,0.0,1389.0,0.0
hAB7204,1593.0,0.0,2712.0,0.0
hAB7213,13388.0,0.0,23214.0,0.0
hAB7227,3880.0,0.0,5217.0,0.0
hAB8058,610.0,0.0,1217.0,0.0
hAB8235,6512.0,0.0,16868.0,0.0
hAB8267,27.0,0.0,134.0,0.0
hAB8425,1310.0,0.0,1927.0,0.0
hAC7648,2305.0,0.0,3744.0,0.0
hAC7705,5259.0,0.0,1936.0,0.0
hAC7721,5847.0,0.0,5387.0,0.0
hAC7738,5361.0,0.0,8452.0,0.0
hAA1465,6816.0,0.0,10653.0,0.0
hAA1467,6341.0,0.0,4115.0,0.0
hAA5002,1454.0,0.0,1824.0,0.0
hAA5004,1515.0,0.0,2423.0,0.0
hAA2372,3776.0,0.0,1588.0,0.0
hAA5009,1279.0,0.0,2595.0,0.0
hAA5365,260.0,0.0,694.0,0.0
hAA5371,2523.0,0.0,3895.0,0.0
hAA5394,2303.0,0.0,3512.0,0.0
hAA5399,1248.0,0.0,5086.0,0.0
chAA9172,22758.0,0.0,14838.0,0.0
hAA9205,5015.0,0.0,10225.0,0.0
hAA9216,3739.0,0.0,5778.0,0.0
hAA9237,2441.0,0.0,10181.0,0.0
hAB0140,4585.0,0.0,3551.0,0.0
hAD1349,622.0,0.0,924.0,0.0
hAA1742,565.0,0.0,979.0,0.0
hAA2462,604.0,0.0,831.0,0.0
hAC8121,4605.0,0.0,16224.0,0.0
hAC8153,1543.0,0.0,2741.0,0.0
hAC8956,142.0,0.0,519.0,0.0
hAC9014,964.0,0.0,1376.0,0.0
hAC9026,1642.0,0.0,6875.0,0.0
hAC9070,2024.0,0.0,2184.0,0.0
hAA1254,4527.0,0.0,13848.0,0.0
hAA1275,1533.0,0.0,1771.0,0.0
hAA1280,737.0,0.0,1772.0,0.0
hAA1284,1683.0,0.0,3058.0,0.0
hAA1457,2330.0,0.0,2217.0,0.0
hAA1463,7476.0,0.0,15342.0,0.0
xAA0100,1143.0,0.0,1870.0,2.0
xAA0101,1088.0,0.0,1722.0,0.0
xAA0103,2123.0,0.0,8355.0,0.0
xAA0105,2793.0,0.0,5254.0,0.0
No_DNA,134.0,0.0,609.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD0739,1102.0,0.0,1497.0,0.0
hAD0745,139.0,0.0,335.0,0.0
hAD0752,303.0,0.0,710.0,0.0
hAD0765,464.0,0.0,602.0,0.0
hAD1315,1319.0,0.0,2329.0,0.0
hAD1331,4279.0,0.0,6225.0,0.0
hAD1342,1179.0,0.0,1961.0,0.0
No_DNA,216.0,0.0,405.0,0.0
No_DNA,75.0,59.0,0.0,0.0
No_DNA,42.0,117.0,0.0,36.0
No_DNA,55.0,64.0,0.0,12.0
No_DNA,52.0,24.0,4.0,0.0
No_DNA,54.0,27.0,0.0,0.0
No_DNA,25.0,31.0,15.0,0.0
No_DNA,49.0,25.0,0.0,0.0
No_DNA,0.0,28.0,0.0,4.0
No_DNA,66.0,24.0,0.0,17.0
No_DNA,15.0,48.0,0.0,31.0
No_DNA,37.0,97.0,44.0,64.0
No_DNA,65.0,96.0,78.0,68.0
No_DNA,180.0,64.0,228.0,59.0
No_DNA,177.0,66.0,149.0,55.0
hAD5236,3131.0,94.0,4078.0,0.0
hAD5323,1526.0,64.0,1622.0,0.0
hAD5395,4760.0,68.0,6633.0,0.0
hAD5460,1495.0,27.0,2616.0,0.0
hAD7805,1226.0,0.0,1682.0,0.0
hAD7810,1152.0,5.0,1799.0,0.0
hAD7812,853.0,11.0,1477.0,0.0
hAD7815,2852.0,0.0,2130.0,0.0
hAA0165,7077.0,3.0,4491.0,0.0
hAA1126,2109.0,0.0,6941.0,0.0
hAA1262,2503.0,6.0,1079.0,0.0
hAA1518,9428.0,18.0,4074.0,0.0
No_DNA,230.0,0.0,418.0,0.0
No_DNA,164.0,0.0,325.0,0.0
No_DNA,182.0,0.0,369.0,0.0
hAC1070,602.0,199.0,1033.0,0.0
hAC1108,1004.0,141.0,1940.0,0.0
hAC1204,2425.0,86.0,3355.0,0.0
hAC2863,4836.0,39.0,6453.0,0.0
hAC2873,1413.0,15.0,5553.0,0.0
hAC2903,7826.0,1.0,12915.0,0.0
hAC2923,2629.0,0.0,4052.0,0.0
hAC8597,0.0,0.0,0.0,0.0
hAC8599,1406.0,0.0,1987.0,0.0
hAC8605,5057.0,12.0,8815.0,0.0
hAC8608,1254.0,20.0,2282.0,0.0
hAC8933,2676.0,15.0,26398.0,3.0
hAC8945,1765.0,19.0,3160.0,0.0
hAC8975,2907.0,0.0,5055.0,0.0
hAC9047,747.0,0.0,1155.0,0.0
hAA8167,4104.0,448.0,983.0,0.0
hAA8177,2262.0,200.0,3576.0,0.0
hAA8381,4623.0,114.0,3997.0,4.0
hAA8383,5959.0,68.0,13183.0,0.0
hAA8467,6647.0,42.0,8307.0,0.0
hAA8490,4325.0,12.0,6379.0,0.0
hAB4963,589.0,0.0,1312.0,0.0
hAB4965,1956.0,0.0,4120.0,0.0
hAB4972,1819.0,0.0,5532.0,0.0
hAB4978,1387.0,0.0,1370.0,0.0
hAB5885,3758.0,8.0,4131.0,0.0
hAB5920,1488.0,11.0,1400.0,0.0
hAB5937,5333.0,0.0,7436.0,0.0
hAB6073,964.0,0.0,1599.0,0.0
hAC1038,276.0,0.0,1553.0,0.0
hAA0319,3793.0,326.0,6869.0,15.0
hAA0634,2039.0,122.0,11186.0,0.0
hAA0643,1869.0,61.0,4821.0,0.0
hAA0651,2271.0,51.0,3431.0,0.0
hAA0665,1009.0,43.0,1758.0,0.0
hAA2007,13036.0,31.0,19038.0,0.0
hAA2038,13200.0,10.0,6461.0,0.0
hAA2102,9432.0,2.0,31034.0,0.0
hAA2120,10051.0,0.0,2535.0,0.0
hAA2288,1720.0,0.0,5169.0,0.0
hAA2295,6850.0,0.0,6970.0,0.0
hAA2298,2806.0,20.0,4178.0,0.0
hAA2302,5625.0,54.0,11440.0,0.0
hAA8149,16680.0,37.0,23920.0,0.0
hAA8160,14933.0,12.0,14814.0,0.0
hAB4320,3105.0,125.0,3746.0,28.0
hAB5153,1605.0,49.0,3190.0,0.0
hAB5847,3958.0,42.0,3760.0,0.0
hAB6869,3660.0,16.0,5960.0,0.0
hAD5167,882.0,0.0,1452.0,0.0
hAD5202,1552.0,8.0,1874.0,0.0
hAD5257,1373.0,14.0,6884.0,0.0
hAD5323,1467.0,0.0,1809.0,0.0
hAD6391,4318.0,0.0,6217.0,0.0
hAD6483,1067.0,0.0,2241.0,0.0
hAD6550,1538.0,0.0,2022.0,0.0
hAD6601,2452.0,0.0,3888.0,0.0
hAA0299,417.0,13.0,812.0,0.0
hAA0303,758.0,15.0,8250.0,0.0
hAA0307,1210.0,0.0,4296.0,0.0
hAB4942,1681.0,59.0,2297.0,0.0
hAB4957,1972.0,47.0,2555.0,0.0
hAB4975,15192.0,100.0,28712.0,41.0
hAC0019,2961.0,77.0,4932.0,0.0
hAC0031,4168.0,23.0,5509.0,0.0
hAC0045,4329.0,27.0,7400.0,0.0
hAC0059,5786.0,28.0,8055.0,0.0
hAC0404,9762.0,0.0,5195.0,0.0
hAC0420,5209.0,0.0,10061.0,0.0
hAC0435,2517.0,0.0,3634.0,0.0
hAC0444,1993.0,0.0,2914.0,0.0
hAA0096,13833.0,0.0,17568.0,0.0
hAA0365,1558.0,0.0,2465.0,0.0
hAA1114,8687.0,0.0,10403.0,0.0
hAA1176,16679.0,0.0,13283.0,0.0
hAE0261,1352.0,17.0,1937.0,0.0
hAE0263,2087.0,35.0,3009.0,0.0
hAA5295,3772.0,73.0,7250.0,25.0
hAA5318,2309.0,63.0,3747.0,0.0
hAA5329,7081.0,42.0,9828.0,0.0
hAA5340,1916.0,33.0,2455.0,0.0
hAA5560,3902.0,26.0,9296.0,0.0
hAA5563,3775.0,11.0,8185.0,0.0
hAA5576,2460.0,0.0,5984.0,0.0
hAA5579,8108.0,5.0,4171.0,0.0
hAB4284,6946.0,0.0,10575.0,0.0
hAB4293,2387.0,12.0,3806.0,0.0
hAB4299,1611.0,0.0,2754.0,0.0
hAB4307,2670.0,0.0,4209.0,0.0
hAB4851,2201.0,0.0,2888.0,0.0
hAC8752,1055.0,0.0,1597.0,0.0
hAE0375,421.0,0.0,730.0,0.0
hAE0377,413.0,0.0,618.0,0.0
hAE0388,9419.0,0.0,16758.0,0.0
hAE0395,3357.0,0.0,6596.0,0.0
hAE0649,8904.0,10.0,2379.0,0.0
hAE0668,2114.0,0.0,2676.0,0.0
hAE0705,19817.0,0.0,11847.0,0.0
hAE0721,542.0,0.0,940.0,0.0
hAE0209,2051.0,0.0,4608.0,0.0
hAE0211,7080.0,13.0,4061.0,0.0
hAE0213,1116.0,26.0,2237.0,0.0
hAE0215,1695.0,0.0,2207.0,0.0
hAE0257,2450.0,0.0,2601.0,0.0
hAE0259,1376.0,0.0,1760.0,0.0
hAC2481,1967.0,0.0,3294.0,0.0
hAC2491,896.0,0.0,1453.0,0.0
hAC2498,1020.0,0.0,1509.0,0.0
hAC2504,856.0,0.0,1268.0,0.0
hAC2911,6145.0,0.0,8230.0,0.0
hAC2927,1313.0,0.0,2075.0,0.0
hAC2929,5378.0,0.0,12359.0,0.0
hAC2932,5694.0,0.0,13809.0,0.0
hAC8241,9911.0,0.0,2812.0,0.0
hAC8275,1372.0,0.0,1910.0,0.0
hAC8282,1077.0,0.0,577.0,0.0
hAC8292,1337.0,0.0,1876.0,0.0
hAC8732,976.0,0.0,1490.0,0.0
hAC8735,3309.0,0.0,5401.0,0.0
hAC8742,3604.0,0.0,3229.0,0.0
hAB1574,1683.0,0.0,2244.0,0.0
hAB1608,3165.0,0.0,3423.0,0.0
hAB1620,2144.0,0.0,2742.0,0.0
hAB1854,3879.0,0.0,5949.0,0.0
hAB1857,261.0,0.0,446.0,0.0
hAB1870,478.0,0.0,965.0,0.0
hAB1895,1898.0,0.0,2900.0,0.0
hAB9063,1392.0,0.0,2665.0,0.0
hAB9092,1348.0,0.0,2036.0,0.0
hAB9116,1175.0,0.0,2908.0,0.0
hAB9121,4188.0,0.0,6842.0,0.0
hAB9339,3142.0,0.0,4413.0,0.0
hAB9352,1010.0,0.0,1510.0,0.0
hAB9367,921.0,0.0,1584.0,0.0
hAB9387,3504.0,0.0,5726.0,0.0
hAA5978,2722.0,0.0,4240.0,0.0
hAA5984,1604.0,0.0,2221.0,0.0
hAA6325,2049.0,0.0,2938.0,0.0
hAA6336,1559.0,0.0,24436.0,0.0
hAA6342,594.0,0.0,1000.0,0.0
hAA6357,3706.0,0.0,4805.0,0.0
hAA8375,2448.0,0.0,2745.0,0.0
hAA8379,2206.0,0.0,2059.0,0.0
hAA8390,5867.0,0.0,19162.0,0.0
hAA8397,7168.0,0.0,10198.0,0.0
hAA8586,5599.0,0.0,8190.0,0.0
hAA8596,11515.0,0.0,16402.0,0.0
hAA8605,779.0,0.0,1091.0,0.0
hAA8609,6278.0,0.0,7964.0,0.0
hAB1562,2186.0,0.0,2535.0,0.0
hAA1165,11117.0,1.0,28566.0,0.0
hAA1329,5367.0,0.0,9428.0,0.0
hAA1333,4363.0,0.0,5889.0,0.0
hAA1339,9625.0,0.0,10656.0,0.0
hAA1341,2163.0,1.0,2844.0,0.0
hAA2477,5924.0,0.0,11054.0,0.0
hAA2499,3183.0,0.0,4558.0,0.0
hAA2502,3359.0,0.0,4196.0,0.0
hAA2515,5894.0,0.0,12630.0,0.0
hAA2700,2277.0,0.0,3349.0,0.0
hAA2706,6180.0,0.0,8142.0,0.0
hAA2716,2170.0,0.0,2984.0,0.0
hAA2720,22619.0,0.0,63897.0,0.0
hAA5963,13471.0,0.0,17725.0,0.0
hAA5969,18283.0,0.0,19237.0,0.0
hAC8933,1387.0,0.0,16206.0,7.0
hAC8945,1459.0,0.0,2444.0,0.0
hAC8975,2191.0,12.0,3960.0,0.0
hAC9047,919.0,0.0,1697.0,0.0
hAA0165,5025.0,0.0,2770.0,0.0
hAA1126,1470.0,0.0,5805.0,0.0
hAA1262,2069.0,0.0,900.0,0.0
hAA1518,7478.0,0.0,3150.0,0.0
No_DNA,143.0,0.0,241.0,0.0
No_DNA,142.0,0.0,278.0,0.0
No_DNA,230.0,0.0,322.0,0.0
No_DNA,285.0,0.0,386.0,0.0
hAA1144,11481.0,0.0,19655.0,0.0
hAA1153,1642.0,0.0,3174.0,0.0
hAA1160,11991.0,10.0,3026.0,0.0
hAB5920,647.0,0.0,601.0,0.0
hAB5937,4109.0,0.0,5317.0,0.0
hAB6073,760.0,0.0,1205.0,0.0
hAC1038,269.0,0.0,1189.0,0.0
hAC1070,514.0,0.0,1027.0,0.0
hAC1108,781.0,0.0,2310.0,0.0
hAC1204,1986.0,0.0,2629.0,0.0
hAC2863,4966.0,0.0,7210.0,0.0
hAC2873,1562.0,0.0,6067.0,0.0
hAC2903,7251.0,0.0,11838.0,0.0
hAC2923,1664.0,0.0,2928.0,0.0
hAC8597,0.0,0.0,0.0,0.0
hAC8599,1379.0,0.0,1926.0,0.0
hAC8605,4706.0,0.0,7863.0,0.0
hAC8608,922.0,32.0,1691.0,0.0
hAA2298,1696.0,0.0,2909.0,0.0
hAA2302,3162.0,0.0,6472.0,0.0
hAA8149,7628.0,0.0,12736.0,0.0
hAA8160,8450.0,0.0,9856.0,0.0
hAA8167,1322.0,0.0,1389.0,0.0
hAA8177,2057.0,0.0,3664.0,0.0
hAA8381,3827.0,0.0,3027.0,0.0
hAA8383,5266.0,0.0,13772.0,0.0
hAA8467,4236.0,0.0,6058.0,0.0
hAA8490,4618.0,0.0,6688.0,0.0
hAB4963,438.0,0.0,1215.0,0.0
hAB4965,2438.0,0.0,5032.0,0.0
hAB4972,1700.0,0.0,6258.0,0.0
hAB4978,1543.0,0.0,1392.0,0.0
hAB5885,5374.0,0.0,5616.0,0.0
hAD6601,2041.0,0.0,3312.0,0.0
hAA0299,337.0,0.0,695.0,0.0
hAA0303,614.0,0.0,4804.0,0.0
hAA0307,907.0,0.0,3439.0,0.0
hAA0319,3761.0,0.0,7950.0,0.0
hAA0634,1973.0,0.0,13122.0,0.0
hAA0643,1286.0,0.0,4580.0,0.0
hAA0651,2029.0,0.0,3605.0,0.0
hAA0665,665.0,0.0,1271.0,0.0
hAA2007,12499.0,0.0,18830.0,0.0
hAA2038,13392.0,0.0,5607.0,0.0
hAA2102,9702.0,0.0,32926.0,0.0
hAA2120,10497.0,0.0,2193.0,0.0
hAA2288,1605.0,0.0,5314.0,0.0
hAA2295,6820.0,0.0,6665.0,0.0
hAD5236,1927.0,0.0,2828.0,0.0
hAD5323,721.0,0.0,1030.0,0.0
hAD5395,2740.0,0.0,4813.0,0.0
hAD5460,1191.0,0.0,2422.0,0.0
hAD7805,792.0,0.0,1158.0,0.0
hAD7810,905.0,0.0,1465.0,0.0
hAD7812,520.0,0.0,752.0,0.0
hAD7815,2676.0,0.0,1649.0,0.0
hAD5167,872.0,0.0,1750.0,0.0
hAD5202,1390.0,0.0,1793.0,0.0
hAD5257,1341.0,0.0,8096.0,0.0
hAD5323,841.0,0.0,1093.0,0.0
hAD6391,4623.0,0.0,6575.0,0.0
hAD6483,1081.0,0.0,2066.0,0.0
hAD6550,1598.0,0.0,2509.0,0.0
hAD1780,1953.0,0.0,2014.0,232.0
No_DNA,0.0,0.0,95.0,12.0
No_DNA,48.0,0.0,3.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,28.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,27.0,0.0,0.0
No_DNA,220.0,98.0,66.0,7.0
No_DNA,166.0,134.0,14.0,41.0
No_DNA,108.0,171.0,187.0,166.0
No_DNA,152.0,80.0,291.0,63.0
No_DNA,3.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
chAB7233,4469.0,0.0,9838.0,176.0
chAA0450,2151.0,0.0,3914.0,60.0
chAA0325,2290.0,0.0,2018.0,0.0
chAA0689,1625.0,0.0,5216.0,0.0
xAA0123,1920.0,0.0,2932.0,0.0
chAA8182,1725.0,0.0,3052.0,0.0
chAA2114,7698.0,0.0,12068.0,0.0
chAD1735,18891.0,0.0,19362.0,0.0
hAD1573,753.0,9.0,2004.0,0.0
hAD1586,514.0,183.0,739.0,17.0
hAD1600,1435.0,177.0,6170.0,68.0
hAD1610,1229.0,137.0,2058.0,118.0
hAD1770,1302.0,130.0,2645.0,105.0
hAD1773,665.0,0.0,1307.0,0.0
hAD1778,595.0,0.0,2216.0,0.0
hAB6813,0.0,0.0,848.0,216.0
hAB6827,1924.0,0.0,3902.0,149.0
hAB6842,10671.0,0.0,17319.0,0.0
hAB7027,2279.0,0.0,5551.0,0.0
hAB7034,1876.0,0.0,2457.0,0.0
hAB7050,7583.0,0.0,4760.0,0.0
hAB7060,5752.0,0.0,6281.0,0.0
hAC4580,890.0,0.0,2129.0,0.0
hAC4591,3351.0,0.0,5820.0,0.0
chAC4685,1951.0,119.0,2100.0,0.0
hAC4853,688.0,45.0,897.0,0.0
hAC6270,16994.0,0.0,14530.0,0.0
hAC6375,2218.0,34.0,9136.0,14.0
hAC6399,1287.0,0.0,1868.0,0.0
hAC6438,4070.0,0.0,6201.0,0.0
hAA2472,615.0,0.0,1345.0,191.0
hAA2497,772.0,0.0,2832.0,247.0
hAA3718,1743.0,0.0,6955.0,0.0
hAA3796,1080.0,0.0,1538.0,0.0
hAA3860,2530.0,0.0,4231.0,0.0
hAA3996,9411.0,0.0,4569.0,0.0
hAA8670,14289.0,0.0,6159.0,0.0
hAA8678,1726.0,0.0,9123.0,0.0
hAA8709,11830.0,0.0,9327.0,0.0
hAA8734,3271.0,103.0,6094.0,0.0
hAA8966,15813.0,25.0,11849.0,0.0
hAA8984,1149.0,0.0,1403.0,0.0
hAA8987,4867.0,0.0,6537.0,0.0
hAA8992,792.0,0.0,4321.0,0.0
hAB6790,4059.0,0.0,16171.0,0.0
hAD7863,297.0,0.0,666.0,51.0
hAD8372,957.0,0.0,1579.0,220.0
hAD8388,983.0,0.0,1173.0,0.0
hAD8431,2545.0,0.0,5896.0,0.0
hAD8482,655.0,0.0,1022.0,0.0
hAA0772,962.0,0.0,2815.0,0.0
hAA0780,1111.0,0.0,3409.0,0.0
hAA0867,957.0,0.0,1953.0,0.0
hAA0891,7165.0,0.0,3895.0,0.0
hAA1059,1834.0,45.0,2950.0,0.0
hAA1064,3129.0,0.0,11957.0,0.0
hAA1098,3850.0,0.0,3484.0,0.0
hAA1104,637.0,0.0,1538.0,0.0
hAA2452,664.0,0.0,2437.0,0.0
hAA2460,7326.0,0.0,2363.0,0.0
hAC5616,18610.0,0.0,2803.0,15.0
hAC5662,14129.0,57.0,3742.0,281.0
hAC5667,10449.0,3.0,6903.0,77.0
hAC5693,2734.0,0.0,4011.0,0.0
hAC9893,836.0,0.0,1214.0,0.0
hAC9923,1358.0,0.0,2059.0,0.0
hAC9930,1213.0,0.0,2535.0,0.0
hAD0056,518.0,0.0,572.0,0.0
hAD0616,536.0,0.0,627.0,0.0
hAD0618,1024.0,47.0,1160.0,0.0
hAD0622,488.0,17.0,689.0,0.0
hAD0625,653.0,0.0,747.0,0.0
hAD7850,421.0,0.0,617.0,0.0
hAD7855,765.0,0.0,1137.0,0.0
hAD7859,788.0,0.0,425.0,0.0
hAB0263,3497.0,0.0,8276.0,0.0
hAB0266,1836.0,33.0,2319.0,302.0
hAB0270,1390.0,0.0,3782.0,133.0
hAB5235,316.0,0.0,1964.0,0.0
hAB5252,2167.0,0.0,4591.0,0.0
hAB5264,985.0,0.0,1010.0,0.0
hAB5272,1225.0,0.0,7103.0,0.0
hAB5641,3889.0,0.0,4205.0,0.0
hAB5669,3323.0,0.0,2875.0,0.0
hAB5678,4974.0,52.0,5343.0,0.0
hAB5716,2494.0,0.0,2039.0,0.0
hAC4597,1796.0,0.0,2432.0,0.0
hAC4656,13.0,6.0,68.0,0.0
hAC4707,3241.0,0.0,7516.0,0.0
hAC4730,5014.0,0.0,5180.0,0.0
hAD9972,711.0,0.0,1064.0,0.0
hAD9974,660.0,0.0,1536.0,175.0
hAE0304,221.0,0.0,729.0,213.0
hAE0306,27488.0,0.0,45812.0,0.0
hAE0308,981.0,0.0,2391.0,0.0
hAE0310,1106.0,0.0,3856.0,0.0
hAE0352,2270.0,0.0,5419.0,0.0
hAE0354,1221.0,0.0,2458.0,0.0
hAE0356,1835.0,0.0,2768.0,0.0
hAE0358,441.0,4.0,672.0,0.0
hAA9962,3560.0,0.0,4524.0,0.0
hAA9969,1095.0,0.0,1374.0,0.0
hAA9988,1017.0,3.0,2600.0,0.0
hAB0000,843.0,0.0,1674.0,0.0
hAB0253,3439.0,0.0,6837.0,0.0
hAC3867,5558.0,0.0,2630.0,0.0
hAC9567,761.0,0.0,1424.0,81.0
hAC9579,4229.0,0.0,4259.0,240.0
hAC9620,1880.0,0.0,2486.0,0.0
hAC9656,661.0,0.0,873.0,0.0
hAD0599,168.0,0.0,332.0,0.0
hAD0601,406.0,0.0,659.0,0.0
hAD0605,281.0,0.0,415.0,0.0
hAD0609,610.0,0.0,526.0,0.0
hAD9921,800.0,0.0,1666.0,0.0
hAD9923,19211.0,0.0,22804.0,0.0
hAD9925,634.0,0.0,828.0,0.0
hAD9927,1890.0,0.0,2189.0,0.0
hAD9968,1512.0,0.0,1568.0,0.0
hAD9970,1678.0,0.0,4603.0,0.0
hAB9621,692.0,0.0,1378.0,0.0
hAB9624,1223.0,0.0,2030.0,13.0
hAB9627,942.0,0.0,1753.0,302.0
hAB9632,7891.0,0.0,5027.0,101.0
hAB9821,6399.0,0.0,6518.0,0.0
hAB9835,2720.0,0.0,3321.0,0.0
hAB9855,5775.0,0.0,5234.0,0.0
hAB9871,6456.0,0.0,11225.0,0.0
hAC3281,4520.0,0.0,8488.0,0.0
hAC3288,1255.0,0.0,1622.0,0.0
hAC3329,612.0,0.0,1041.0,0.0
hAC3344,0.0,0.0,43.0,0.0
hAC3781,3465.0,0.0,5931.0,0.0
hAC3804,189.0,0.0,412.0,0.0
hAC3861,1169.0,0.0,376.0,0.0
hAA8763,4529.0,0.0,7356.0,0.0
hAA8767,1000.0,0.0,1659.0,0.0
hAA8784,3238.0,0.0,6758.0,389.0
hAA8996,32979.0,0.0,4526.0,200.0
hAA9000,3508.0,0.0,3561.0,0.0
hAA9013,5598.0,0.0,9394.0,0.0
hAA9018,6294.0,0.0,443.0,0.0
hAB3292,0.0,0.0,0.0,0.0
hAB3320,97.0,0.0,262.0,0.0
hAB3335,2346.0,0.0,789.0,0.0
hAB3341,579.0,0.0,927.0,0.0
hAB3794,829.0,0.0,722.0,0.0
hAB3828,567.0,0.0,1024.0,0.0
hAB3888,911.0,0.0,3594.0,0.0
hAB3908,0.0,0.0,16.0,0.0
hAA2965,37020.0,0.0,2463.0,0.0
hAA2976,2008.0,0.0,6674.0,0.0
hAA3180,253.0,0.0,521.0,253.0
hAA3216,2345.0,0.0,2563.0,298.0
hAA3236,3080.0,0.0,7580.0,0.0
hAA3242,667.0,0.0,1060.0,0.0
hAA6525,834.0,0.0,1262.0,0.0
hAA6531,1114.0,0.0,1737.0,0.0
hAA6534,1983.0,0.0,3558.0,0.0
hAA6543,1768.0,0.0,3153.0,0.0
hAA6780,977.0,0.0,2036.0,0.0
hAA6792,1210.0,0.0,821.0,0.0
hAA6807,2249.0,0.0,3403.0,0.0
hAA6811,1589.0,0.0,878.0,0.0
hAA8761,6875.0,0.0,8802.0,0.0
hAA0029,6696.0,0.0,12227.0,0.0
hAA0227,5535.0,0.0,17955.0,0.0
hAA0232,3488.0,0.0,12794.0,112.0
hAA0245,30775.0,0.0,21072.0,347.0
hAA0247,7543.0,0.0,8426.0,15.0
hAA1448,10140.0,0.0,16056.0,0.0
hAA1455,3290.0,0.0,11697.0,0.0
hAA1472,5467.0,0.0,12912.0,0.0
hAA1477,48272.0,0.0,4546.0,0.0
hAA1629,65535.0,0.0,7374.0,0.0
hAA1637,3140.0,0.0,6635.0,0.0
hAA1647,379.0,0.0,2639.0,0.0
hAA1657,6039.0,11.0,13220.0,0.0
hAA2945,7503.0,0.0,14846.0,0.0
hAA2950,2632.0,0.0,4343.0,0.0
hAC6270,19618.0,0.0,17827.0,0.0
hAC6375,3419.0,0.0,12035.0,0.0
hAC6399,1207.0,0.0,1981.0,9.0
hAC6438,5760.0,0.0,9095.0,287.0
hAD1573,907.0,0.0,2382.0,69.0
hAD1586,314.0,0.0,681.0,0.0
hAD1600,2828.0,0.0,11785.0,0.0
hAD1610,1014.0,0.0,1876.0,0.0
hAD1770,1026.0,0.0,1707.0,0.0
hAD1773,730.0,0.0,1425.0,0.0
hAD1778,808.0,0.0,3494.0,0.0
hAD1780,1256.0,0.0,1092.0,0.0
hAA0004,1259.0,0.0,1854.0,0.0
hAA0012,13111.0,0.0,9591.0,0.0
hAA0024,2549.0,0.0,3175.0,0.0
hAA8984,767.0,0.0,993.0,0.0
hAA8987,5895.0,0.0,8207.0,0.0
hAA8992,482.0,0.0,7177.0,0.0
hAB6790,5557.0,0.0,22094.0,243.0
hAB6813,29.0,0.0,411.0,163.0
hAB6827,1444.0,0.0,3878.0,0.0
hAB6842,10036.0,0.0,17577.0,0.0
hAB7027,1582.0,0.0,4439.0,0.0
hAB7034,974.0,0.0,1229.0,0.0
hAB7050,6579.0,0.0,4227.0,0.0
hAB7060,5380.0,0.0,6090.0,0.0
hAC4580,838.0,0.0,2181.0,0.0
hAC4591,2690.0,0.0,5209.0,0.0
chAC4685,1886.0,0.0,2233.0,0.0
hAC4853,699.0,0.0,1554.0,0.0
hAA1098,4064.0,0.0,3897.0,0.0
hAA1104,224.0,0.0,413.0,0.0
hAA2452,522.0,0.0,3309.0,0.0
hAA2460,6804.0,0.0,1881.0,167.0
hAA2472,283.0,0.0,1567.0,216.0
hAA2497,438.0,0.0,2339.0,0.0
hAA3718,1464.0,0.0,6867.0,0.0
hAA3796,888.0,0.0,1274.0,0.0
hAA3860,1952.0,0.0,3575.0,0.0
hAA3996,8292.0,0.0,4095.0,0.0
hAA8670,12825.0,0.0,5124.0,0.0
